"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"IS000051690","1975-08-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  315",",,E","  172",",,E","  256","H,,S"
"IS000051690","1975-08-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  305",",,E","  196",",,E","  267","H,,S"
"IS000051690","1975-08-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  306",",,E","  181",",,E","  246","H,,S"
"IS000051690","1975-08-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  315",",,E","  195",",,E","  252","H,,S"
"IS000051690","1975-08-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  312",",,E","  185",",,E","  263","H,,S"
"IS000051690","1975-08-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  303",",,E","  189",",,E","  253","H,,S"
"IS000051690","1975-08-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  300",",,E","  190",",,E","  252","H,,S"
"IS000051690","1975-08-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  295",",,E","  180",",,E","  253","H,,S"
"IS000051690","1975-08-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  292",",,E","  200",",,E","  253","H,,S"
"IS000051690","1975-08-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  296",",,E","  200",",,E","  245","H,,S"
"IS000051690","1975-08-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  321",",,E","  182",",,E","  258","H,,S"
"IS000051690","1975-08-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  317",",,E","  200",",,E","  257","H,,S"
"IS000051690","1975-08-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  314",",,E","  213",",,E","  263","H,,S"
"IS000051690","1975-08-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  325",",,E","  195",",,E","  266","H,,S"
"IS000051690","1975-08-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  330",",,E","  175",",,E","  263","H,,S"
"IS000051690","1975-08-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  323",",,E","  150",",,E","  253","H,,S"
"IS000051690","1975-08-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  323",",,E","  156",",,E","  255","H,,S"
"IS000051690","1975-08-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  338",",,E","  150",",,E","  257","H,,S"
"IS000051690","1975-08-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  340",",,E","  180",",,E","  265","H,,S"
"IS000051690","1975-08-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  329",",,E","  205",",,E","  262","H,,S"
"IS000051690","1975-08-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  309",",,E","  199",",,E","  255","H,,S"
"IS000051690","1975-08-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  306",",,E","  198",",,E","  252","H,,S"
"IS000051690","1975-08-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  310",",,E","  203",",,E","  253","H,,S"
"IS000051690","1975-08-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  315",",,E","  185",",,E","  250","H,,S"
"IS000051690","1975-08-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  190",",,E","  262","H,,S"
"IS000051690","1975-08-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  300",",,E","  196",",,E","  254","H,,S"
"IS000051690","1975-08-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  210",",,E","  263","H,,S"
"IS000051690","1975-08-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  335",",,E","  224",",,E","  282","H,,S"
"IS000051690","1975-08-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  334",",,E","  232",",,E","  272","H,,S"
"IS000051690","1975-09-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  225",",,E","  250","H,,S"
"IS000051690","1975-09-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  310",",,E","  210",",,E","  262","H,,S"
"IS000051690","1975-09-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  204",",,E","  260","H,,S"
"IS000051690","1975-09-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  205",",,E","  254","H,,S"
"IS000051690","1975-09-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  319",",,E","  175",",,E","  252","H,,S"
"IS000051690","1975-09-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  323",",,E","  157",",,E","  257","H,,S"
"IS000051690","1975-09-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  318",",,E","  172",",,E","  263","H,,S"
"IS000051690","1975-09-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  334",",,E","  191",",,E","  262","H,,S"
"IS000051690","1975-09-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  333",",,E","  205",",,E","  267","H,,S"
"IS000051690","1975-09-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  331",",,E","  178",",,E","  258","H,,S"
"IS000051690","1975-09-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  327",",,E","  192",",,E","  263","H,,S"
"IS000051690","1975-09-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  317",",,E","  176",",,E","  260","H,,S"
"IS000051690","1975-09-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  311",",,E","  165",",,E","  266","H,,S"
"IS000051690","1975-09-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  294",",,E","  162",",,E","  238","H,,S"
"IS000051690","1975-09-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  297",",,E","  151",",,E","  232","H,,S"
"IS000051690","1975-09-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  315",",,E","  180",",,E","  250","H,,S"
"IS000051690","1975-09-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  307",",,E","  161",",,E","  234","H,,S"
"IS000051690","1975-09-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  326",",,E","  160",",,E","  248","H,,S"
"IS000051690","1975-09-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  316",",,E","  165",",,E","  248","H,,S"
"IS000051690","1975-09-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  307",",,E","  190",",,E","  253","H,,S"
"IS000051690","1975-09-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  283",",,E","  157",",,E","  244","H,,S"
"IS000051690","1975-09-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  295",",,E","  150",",,E","  232","H,,S"
"IS000051690","1975-09-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  295",",,E","  153",",,E","  228","H,,S"
"IS000051690","1975-09-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  285",",,E","  169",",,E","  223","H,,S"
"IS000051690","1975-09-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  291",",,E","  140",",,E","  215","H,,S"
"IS000051690","1975-09-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  283",",,E","  151",",,E","  238","H,,S"
"IS000051690","1975-09-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  276",",,E","  161",",,E","  223","H,,S"
"IS000051690","1975-09-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  275",",,E","  160",",,E","  230","H,,S"
"IS000051690","1975-09-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  285",",,E","  164",",,E","  210","H,,S"
"IS000051690","1975-09-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  280",",,E","  156",",,E","  224","H,,S"
"IS000051690","1975-10-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  290",",,E","  155",",,E","  217","H,,S"
"IS000051690","1975-10-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  295",",,E","  150",",,E","  232","H,,S"
"IS000051690","1975-10-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  303",",,E","  128",",,E","  237","H,,S"
"IS000051690","1975-10-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  278",",,E","  128",",,E","  220","H,,S"
"IS000051690","1975-10-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  284",",,E","  130",",,E","  217","H,,S"
"IS000051690","1975-10-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  285",",,E","  130",",,E","  218","H,,S"
"IS000051690","1975-10-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  277",",,E","  138",",,E","  220","H,,S"
"IS000051690","1975-10-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  276",",,E","  136",",,E","  232","H,,S"
"IS000051690","1975-10-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  264",",,E","  145",",,E","  215","H,,S"
"IS000051690","1975-10-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  263",",,E","  150",",,E","  212","H,,S"
"IS000051690","1975-10-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  275",",,E","  130",",,E","  218","H,,S"
"IS000051690","1975-10-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  283",",,E","  120",",,E","  202","H,,S"
"IS000051690","1975-10-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  272",",,E","  135",",,E","  215","H,,S"
"IS000051690","1975-10-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  274",",,E","  146",",,E","  212","H,,S"
"IS000051690","1975-10-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  285",",,E","  131",",,E","  215","H,,S"
"IS000051690","1975-10-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  299",",,E","  125",",,E","  217","H,,S"
"IS000051690","1975-10-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  317",",,E","  125",",,E","  223","H,,S"
"IS000051690","1975-10-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  310",",,E","  160",",,E","  254","H,,S"
"IS000051690","1975-10-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  337",",,E","  141",",,E","  242","H,,S"
"IS000051690","1975-10-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  349",",,E","  188",",,E","  288","H,,S"
"IS000051690","1975-10-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  328",",,E","  150",",,E","  237","H,,S"
"IS000051690","1975-10-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  274",",,E","  177",",,E","  218","H,,S"
"IS000051690","1975-10-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  300",",,E","  118",",,E","  212","H,,S"
"IS000051690","1975-10-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  345",",,E","  160",",,E","  270","H,,S"
"IS000051690","1975-10-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  272",",,E","  132",",,E","  218","H,,S"
"IS000051690","1975-10-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  246",",,E","  140",",,E","  190","H,,S"
"IS000051690","1975-10-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  245",",,E","  120",",,E","  197","H,,S"
"IS000051690","1975-10-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  256",",,E","  111",",,E","  187","H,,S"
"IS000051690","1975-10-29","31.25","34.8164","280.0","BEER SHEVA, IS","   29",",,E","  250",",,E","  120",",,E","  192","H,,S"
"IS000051690","1975-10-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  240",",,E","  100",",,E","  198","H,,S"
"IS000051690","1975-10-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  223",",,E","  135",",,E","  190","H,,S"
"IS000051690","1975-11-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  246",",,E","  110",",,E","  187","H,,S"
"IS000051690","1975-11-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  247",",,E","  104",",,E","  188","H,,S"
"IS000051690","1975-11-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  237",",,E","  115",",,E","  188","H,,S"
"IS000051690","1975-11-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  251",",,E","  120",",,E","  188","H,,S"
"IS000051690","1975-11-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  275",",,E","  100",",,E","  190","H,,S"
"IS000051690","1975-11-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  261",",,E","   90",",,E","  192","H,,S"
"IS000051690","1975-11-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  238",",,E","  101",",,E","  176","H,,S"
"IS000051690","1975-11-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  256",",,E","  100",",,E","  198","H,,S"
"IS000051690","1975-11-09","31.25","34.8164","280.0","BEER SHEVA, IS","  126",",,E","  251",",,E","   80",",,E","  176","H,,S"
"IS000051690","1975-11-10","31.25","34.8164","280.0","BEER SHEVA, IS","    5",",,E","  229",",,E","  103",",,E","  173","H,,S"
"IS000051690","1975-11-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  208",",,E","  135",",,E","  164","H,,S"
"IS000051690","1975-11-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  209",",,E","  102",",,E","  159","H,,S"
"IS000051690","1975-11-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  210",",,E","   95",",,E","  155","H,,S"
"IS000051690","1975-11-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  208",",,E","  110",",,E","  157","H,,S"
"IS000051690","1975-11-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  201",",,E","  115",",,E","  158","H,,S"
"IS000051690","1975-11-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  215",",,E","   76",",,E","  157","H,,S"
"IS000051690","1975-11-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  228",",,E","   83",",,E","  172","H,,S"
"IS000051690","1975-11-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  236",",,E","   88",",,E","  166","H,,S"
"IS000051690","1975-11-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  247",",,E","   80",",,E","  183","H,,S"
"IS000051690","1975-11-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  254",",,E","  124",",,E","  192","H,,S"
"IS000051690","1975-11-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  279",",,E","  130",",,E","  207","H,,S"
"IS000051690","1975-11-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  235",",,E","  112",",,E","  192","H,,S"
"IS000051690","1975-11-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  246",",,E","  106",",,E","  176","H,,S"
"IS000051690","1975-11-24","31.25","34.8164","280.0","BEER SHEVA, IS","    7",",,E","  275",",,E","  140",",,E","  230","H,,S"
"IS000051690","1975-11-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  236",",,E","  159",",,E","  183","H,,S"
"IS000051690","1975-11-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  202",",,E","  125",",,E","  162","H,,S"
"IS000051690","1975-11-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  192",",,E","  123",",,E","  166","H,,S"
"IS000051690","1975-11-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  200",",,E","  115",",,E","  155","H,,S"
"IS000051690","1975-11-29","31.25","34.8164","280.0","BEER SHEVA, IS","  128",",,E","  205",",,E","   75",",,E","  155","H,,S"
"IS000051690","1975-11-30","31.25","34.8164","280.0","BEER SHEVA, IS","    8",",,E","  222",",,E","  110",",,E","  178","H,,S"
"IS000051690","1975-12-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  176",",,E","  120",",,E","  145","H,,S"
"IS000051690","1975-12-02","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  171",",,E","   81",",,E","  136","H,,S"
"IS000051690","1975-12-03","31.25","34.8164","280.0","BEER SHEVA, IS","  165",",,E","  176",",,E","   44",",,E","  120","H,,S"
"IS000051690","1975-12-04","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  177",",,E","   85",",,E","  122","H,,S"
"IS000051690","1975-12-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  165",",,E","   61",",,E","  108","H,,S"
"IS000051690","1975-12-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  167",",,E","   45",",,E","  110","H,,S"
"IS000051690","1975-12-07","31.25","34.8164","280.0","BEER SHEVA, IS","    4",",,E","  172",",,E","   48",",,E","  106","H,,S"
"IS000051690","1975-12-08","31.25","34.8164","280.0","BEER SHEVA, IS","   78",",,E","  185",",,E","   60",",,E","  146","H,,S"
"IS000051690","1975-12-09","31.25","34.8164","280.0","BEER SHEVA, IS","  133",",,E","  165",",,E","   95",",,E","  133","H,,S"
"IS000051690","1975-12-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  135",",,E","   88",",,E","  120","H,,S"
"IS000051690","1975-12-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  162",",,E","  100",",,E","  126","H,,S"
"IS000051690","1975-12-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  167",",,E","   65",",,E","  117","H,,S"
"IS000051690","1975-12-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  201",",,E","   70",",,E","  152","H,,S"
"IS000051690","1975-12-14","31.25","34.8164","280.0","BEER SHEVA, IS","   23",",,E","  195",",,E","   94",",,E","  143","H,,S"
"IS000051690","1975-12-15","31.25","34.8164","280.0","BEER SHEVA, IS","    8",",,E","  174",",,E","   65",",,E","  125","H,,S"
"IS000051690","1975-12-16","31.25","34.8164","280.0","BEER SHEVA, IS","    5",",,E","  173",",,E","   90",",,E","  127","H,,S"
"IS000051690","1975-12-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  167",",,E","   82",",,E","  142","H,,S"
"IS000051690","1975-12-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  170",",,E","   80",",,E","  128","H,,S"
"IS000051690","1975-12-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  185",",,E","   64",",,E","  130","H,,S"
"IS000051690","1975-12-20","31.25","34.8164","280.0","BEER SHEVA, IS","   33",",,E","  200",",,E","   85",",,E","  138","H,,S"
"IS000051690","1975-12-21","31.25","34.8164","280.0","BEER SHEVA, IS","    6",",,E","  177",",,E","   97",",,E","  145","H,,S"
"IS000051690","1975-12-22","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  141",",,E","   98",",,E","  128","H,,S"
"IS000051690","1975-12-23","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  145",",,E","   80",",,E","  112","H,,S"
"IS000051690","1975-12-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  169",",,E","   45",",,E","  130","H,,S"
"IS000051690","1975-12-25","31.25","34.8164","280.0","BEER SHEVA, IS","   59",",,E","  196",",,E","   79",",,E","  144","H,,S"
"IS000051690","1975-12-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  197",",,E","   80",",,E","  120","H,,S"
"IS000051690","1975-12-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  165",",,E","   65",",,E","  127","H,,S"
"IS000051690","1975-12-28","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  157",",,E","   95",",,E","  122","H,,S"
"IS000051690","1975-12-29","31.25","34.8164","280.0","BEER SHEVA, IS","   86",",,E","  126",",,E","   60",",,E","   95","H,,S"
"IS000051690","1975-12-30","31.25","34.8164","280.0","BEER SHEVA, IS","   11",",,E","  146",",,E","   57",",,E","  113","H,,S"
"IS000051690","1975-12-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  140",",,E","   98",",,E","  116","H,,S"
"IS000051690","1976-01-01","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  161",",,E","   60",",,E","  112","H,,S"
"IS000051690","1976-01-02","31.25","34.8164","280.0","BEER SHEVA, IS","    5",",,E","  176",",,E","   45",",,E","  110","H,,S"
"IS000051690","1976-01-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  151",",,E","   65",",,E","  113","H,,S"
"IS000051690","1976-01-04","31.25","34.8164","280.0","BEER SHEVA, IS","   19",",,E","  160",",,E","   55",",,E","  108","H,,S"
"IS000051690","1976-01-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  160",",,E","   50",",,E","  118","H,,S"
"IS000051690","1976-01-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  135",",,E","   70",",,E","  104","H,,S"
"IS000051690","1976-01-07","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  145",",,E","   25",",,E","   98","H,,S"
"IS000051690","1976-01-08","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  165",",,E","   30",",,E","  105","H,,S"
"IS000051690","1976-01-09","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  180",",,E","   95",",,E","  146","H,,S"
"IS000051690","1976-01-10","31.25","34.8164","280.0","BEER SHEVA, IS","    3",",,E","  167",",,E","   50",",,E","  115","H,,S"
"IS000051690","1976-01-11","31.25","34.8164","280.0","BEER SHEVA, IS","    6",",,E","  158",",,E","   50",",,E","  114","H,,S"
"IS000051690","1976-01-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  162",",,E","   80",",,E","  124","H,,S"
"IS000051690","1976-01-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  155",",,E","   84",",,E","  122","H,,S"
"IS000051690","1976-01-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  150",",,E","   25",",,E","  112","H,,S"
"IS000051690","1976-01-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  176",",,E","   30",",,E","  122","H,,S"
"IS000051690","1976-01-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  233",",,E","  120",",,E","  170","H,,S"
"IS000051690","1976-01-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  187",",,E","   45",",,E","  130","H,,S"
"IS000051690","1976-01-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  157",",,E","   51",",,E","  118","H,,S"
"IS000051690","1976-01-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  140",",,E","   52",",,E","  106","H,,S"
"IS000051690","1976-01-20","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  147",",,E","   10",",,E","   92","H,,S"
"IS000051690","1976-01-21","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  150",",,E","   16",",,E","   82","H,,S"
"IS000051690","1976-01-22","31.25","34.8164","280.0","BEER SHEVA, IS","   18",",,E","  145",",,E","   22",",,E","   92","H,,S"
"IS000051690","1976-01-23","31.25","34.8164","280.0","BEER SHEVA, IS","    2",",,E","  157",",,E","   22",",,E","  128","H,,S"
"IS000051690","1976-01-24","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  151",",,E","   70",",,E","  112","H,,S"
"IS000051690","1976-01-25","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  176",",,E","   35",",,E","  120","H,,S"
"IS000051690","1976-01-26","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  194",",,E","   60",",,E","  135","H,,S"
"IS000051690","1976-01-27","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  210",",,E","   72",",,E","  147","H,,S"
"IS000051690","1976-01-28","31.25","34.8164","280.0","BEER SHEVA, IS","   31",",,E","  242",",,E","  100",",,E","  185","H,,S"
"IS000051690","1976-01-29","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  165",",,E","   86",",,E","  127","H,,S"
"IS000051690","1976-01-30","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  156",",,E","   80",",,E","  113","H,,S"
"IS000051690","1976-01-31","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  150",",,E","   60",",,E","  112","H,,S"
"IS000051690","1976-02-01","31.25","34.8164","280.0","BEER SHEVA, IS","    4",",,E","  167",",,E","   55",",,E","  123","H,,S"
"IS000051690","1976-02-02","31.25","34.8164","280.0","BEER SHEVA, IS","   40",",,E","  206",",,E","   70",",,E","  143","H,,S"
"IS000051690","1976-02-03","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  201",",,E","  100",",,E","  150","H,,S"
"IS000051690","1976-02-04","31.25","34.8164","280.0","BEER SHEVA, IS","   28",",,E","  163",",,E","   53",",,E","  130","H,,S"
"IS000051690","1976-02-05","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  162",",,E","   71",",,E","  133","H,,S"
"IS000051690","1976-02-06","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  166",",,E","   90",",,E","  130","H,,S"
"IS000051690","1976-02-07","31.25","34.8164","280.0","BEER SHEVA, IS","    2",",,E","  220",",,E","  100",",,E","  158","H,,S"
"IS000051690","1976-02-08","31.25","34.8164","280.0","BEER SHEVA, IS","   12",",,E","  186",",,E","   65",",,E","  138","H,,S"
"IS000051690","1976-02-09","31.25","34.8164","280.0","BEER SHEVA, IS","   33",",,E","  126",",,E","   80",",,E","  128","H,,S"
"IS000051690","1976-02-10","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  116",",,E","   40",",,E","   65","H,,S"
"IS000051690","1976-02-11","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  121",",,E","   45",",,E","   80","H,,S"
"IS000051690","1976-02-12","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  127",",,E","   11",",,E","   94","H,,S"
"IS000051690","1976-02-13","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  155",",,E","   18",",,E","   86","H,,S"
"IS000051690","1976-02-14","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  189",",,E","   25",",,E","  118","H,,S"
"IS000051690","1976-02-15","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  170",",,E","   19",",,E","  108","H,,S"
"IS000051690","1976-02-16","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  161",",,E","   31",",,E",,
"IS000051690","1976-02-17","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  170",",,E","   46",",,E","  117","H,,S"
"IS000051690","1976-02-18","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  185",",,E","   37",",,E","  118","H,,S"
"IS000051690","1976-02-19","31.25","34.8164","280.0","BEER SHEVA, IS","    0",",,E","  195",",,E","   45",",,E","  132","H,,S"
